,nodeNum,nodeIndex,blocksize,TotalHeights,Throughput,Overhead,Latency
118,8.0,7.0,2000.0,96.0,650.4391961370628,0.8671308658448013,3.1055939002395836
119,8.0,8.0,2000.0,96.0,651.3300417527678,0.8693432598086898,3.1013462768645836
120,16.0,1.0,400.0,239.0,332.1701002355506,0.7848344740259967,1.264412419125523
121,16.0,2.0,400.0,240.0,333.90936479312006,0.8683195989786298,1.2578263573416666
122,16.0,3.0,400.0,239.0,332.49343244758944,0.7876825671293598,1.263182845171548
123,16.0,4.0,400.0,240.0,333.9702906005297,0.7929526011107133,1.2575968935583335
124,16.0,5.0,400.0,240.0,334.19478772391153,0.7845586573875427,1.2567520961666667
125,16.0,6.0,400.0,240.0,334.71329115182607,0.79207634520081,1.2548052649916666
126,16.0,7.0,400.0,240.0,334.83288638450335,0.7685330682070468,1.2543570750625
127,16.0,8.0,400.0,240.0,334.58004985002043,0.7851111835675587,1.255304971675
128,16.0,9.0,400.0,239.0,333.4924876318534,0.8018919002158574,1.2593986838577407
129,16.0,10.0,400.0,240.0,334.996777761841,0.7692041164057516,1.2537434025666665
130,16.0,11.0,400.0,239.0,333.9822943361122,0.7840067388189784,1.2575516939748954
131,16.0,12.0,400.0,239.0,334.28774165449096,0.7667986494673559,1.2564026366066945
132,16.0,13.0,400.0,240.0,335.795306395224,0.8012126124275152,1.2507619731458333
133,16.0,14.0,400.0,239.0,335.388255680148,0.8008984229224066,1.252279985619247
134,16.0,15.0,400.0,239.0,335.32145904429194,0.7942313711796647,1.252529442037657
135,16.0,16.0,400.0,237.0,335.86822510117065,0.7823313523130173,1.2504904263375527
136,16.0,1.0,600.0,167.0,342.506873666809,0.8367578953953556,1.8101826493652695
137,16.0,2.0,600.0,168.0,344.5518524445321,0.8959835428542442,1.7994388815535716
138,16.0,3.0,600.0,167.0,342.49138091990204,0.8350321936768799,1.8102645337664671
139,16.0,4.0,600.0,167.0,342.64678420127046,0.8244181507368384,1.8094435103053892
140,16.0,5.0,600.0,167.0,343.2382188669545,0.8366986877091332,1.806325653497006
141,16.0,6.0,600.0,167.0,343.02432523513636,0.8338221055680269,1.8074519921437124
142,16.0,7.0,600.0,166.0,340.9372497892669,0.8104445245561581,1.8185164583313254
143,16.0,8.0,600.0,166.0,343.97334679229596,0.8331030617215357,1.8024652368614458
144,16.0,9.0,600.0,167.0,343.660312490391,0.8427240645168708,1.8041070716227545
